,GEOID,geometry,pop,white,County,Rate,Counts,poc,poc_percent,pop_mils,count_percent
0,06049,"POLYGON ((-121.457213 41.949945, -121.447647 41.950317, -121.447540152332 41.9971688011849, -121.43961 41.99708, -121.434977 41.997022, -121.376101 41.997026, -121.360253 41.99668, -121.340517 41.99622, -121.335734 41.996518, -121.334385 41.996655, -121.31649408118 41.9973565902848, -121.309981 41.997612, -121.251099 41.99757, -121.250322269799 41.9974549288591, -121.247616 41.997054, -121.126093 41.99601, -121.094926 41.994658, -121.035195 41.993323, -120.879924974291 41.9937796941429, -120.879481 41.993781, -120.812279 41.994183, -120.693941 41.993676, -120.692219 41.993677, -120.647173 41.993084, -120.501069 41.993785, -120.326005 41.993122, -120.286424 41.993058, -120.181563 41.994588, -120.159410160633 41.9946556225838, -120.15874235564 41.9946576610899, -120.001058 41.995139, -119.999168 41.99454, -119.999276 41.874891, -119.998287 41.749892, -119.998855 41.624893, -119.99828 41.618765, -119.999471 41.499894, -119.999866 41.183974, -120.208865 41.184096, -120.78238 41.184031, -121.331786 41.183886, -121.446495 41.183484, -121.448699 41.429383, -121.449723 41.624877, -121.448564 41.656889, -121.448981 41.776392, -121.456922 41.776302, -121.457213 41.949945))",8853,7801,Modoc ,10.668,1,1052,0.11882977521744041,0.008853,0.015625
1,06057,"POLYGON ((-121.27969 39.143288, -121.279574 39.204162, -121.27953 39.230537, -121.259182 39.256421, -121.266132 39.272717, -121.240146 39.283997, -121.220979 39.282573, -121.209556 39.296266, -121.200146 39.302375, -121.205602 39.312435, -121.178977 39.33856, -121.157533 39.332467, -121.136847 39.368074, -121.128007 39.379752, -121.100942 39.381246, -121.084002 39.394624, -121.022085 39.391558, -121.020166 39.392939, -121.014221 39.396829, -121.010113 39.397747, -121.011622 39.401011, -121.014825 39.40229, -121.011783 39.405316, -121.007436 39.404648, -120.998091 39.411094, -120.99503 39.413143, -120.990999 39.41364, -120.988321 39.412215, -120.983629 39.412413, -120.980989 39.412917, -120.978883 39.412854, -120.979441 39.414363, -120.979944 39.415674, -120.979341 39.417542, -120.976838 39.417665, -120.972672 39.418449, -120.969049 39.417854, -120.961793 39.4167, -120.957237 39.415751, -120.954704 39.416873, -120.951407 39.418277, -120.947639 39.418499, -120.94413 39.419596, -120.940018 39.417889, -120.935478 39.417601, -120.931983 39.417125, -120.929732 39.419017, -120.92974 39.420675, -120.927467 39.420342, -120.924925 39.420414, -120.921332 39.421764, -120.917113 39.420382, -120.915366 39.42004, -120.913848 39.422081, -120.913428 39.423803, -120.912032 39.425301, -120.908522 39.425873, -120.90576 39.424571, -120.901617 39.424478, -120.896429 39.424137, -120.890905 39.425393, -120.888357 39.42704, -120.885015 39.428493, -120.882871 39.428878, -120.880437 39.42859, -120.87859 39.429728, -120.87885 39.430336, -120.878896 39.430648, -120.877187 39.430112, -120.876569 39.429565, -120.875531 39.430429, -120.873586 39.430623, -120.872029 39.429937, -120.869793 39.430076, -120.86974 39.430895, -120.867794 39.430909, -120.866604 39.430337, -120.864094 39.430539, -120.862675 39.432162, -120.859043 39.434082, -120.856144 39.434353, -120.854694 39.434335, -120.854679 39.435222, -120.853146 39.436113, -120.851238 39.435713, -120.847553 39.435798, -120.84531 39.435554, -120.843898 39.435036, -120.842769 39.43679, -120.837672 39.439804, -120.834949 39.439947, -120.833056 39.439736, -120.832759 39.438271, -120.831507 39.436991, -120.828928 39.4367, -120.827212 39.435717, -120.824679 39.43571, -120.823344 39.43691, -120.819971 39.436663, -120.818484 39.436419, -120.817828 39.437807, -120.817637 39.439133, -120.817156 39.440137, -120.814077 39.44026, -120.812172 39.437779, -120.811528 39.436371, -120.808077 39.437403, -120.805097 39.438647, -120.801805 39.437686, -120.798554 39.439494, -120.796327 39.441853, -120.793931 39.442118, -120.791497 39.44173, -120.787362 39.443912, -120.786622 39.446592, -120.784013 39.44793, -120.782067 39.446681, -120.778923 39.448328, -120.777421 39.450061, -120.774926 39.44995, -120.774735 39.449289, -120.773315 39.44932, -120.771193 39.449907, -120.766472 39.450838, -120.765029 39.452891, -120.761887 39.453777, -120.758575 39.452416, -120.756591 39.452418, -120.755536 39.454123, -120.754806 39.455438, -120.753463 39.457538, -120.751433 39.457652, -120.749542 39.458287, -120.749359 39.459522, -120.748229 39.459361, -120.746543 39.459143, -120.743781 39.460491, -120.741988 39.462726, -120.742355 39.464891, -120.74337 39.465936, -120.742645 39.467343, -120.740851 39.467578, -120.73857 39.469173, -120.736449 39.470123, -120.733504 39.469737, -120.731093 39.47065, -120.729361 39.47103, -120.725714 39.472756, -120.723341 39.475386, -120.720641 39.477882, -120.717611 39.479683, -120.715155 39.48118, -120.714338 39.483624, -120.715018 39.485475, -120.716315 39.487316, -120.716864 39.488322, -120.716368 39.489312, -120.715209 39.48929, -120.712523 39.489237, -120.710844 39.490681, -120.708693 39.492071, -120.70635 39.49344, -120.706091 39.496304, -120.703863 39.497994, -120.70246 39.500539, -120.699698 39.502615, -120.696974 39.503358, -120.6948 39.503684, -120.692533 39.505261, -120.690397 39.50557, -120.688009 39.506189, -120.686055 39.507828, -120.684624 39.510514, -120.682981 39.510936, -120.682318 39.512725, -120.678792 39.514245, -120.677953 39.517034, -120.676031 39.51864, -120.673803 39.519879, -120.67127 39.520819, -120.668561 39.521139, -120.665357 39.522422, -120.663091 39.523408, -120.658857 39.524052, -120.657903 39.525564, -120.655842 39.526275, -120.655026 39.526844, -120.653684 39.526146, -120.653432 39.524983, -120.651646 39.523902, -120.648526 39.523681, -120.644803 39.523899, -120.642697 39.523284, -120.640239 39.523275, -120.636638 39.524476, -120.63293 39.52364, -120.63171 39.524308, -120.629639 39.524523, -120.628772 39.523618, -120.627239 39.521253, -120.626239 39.520093, -120.623881 39.520167, -120.622925 39.5213, -120.618045 39.521637, -120.613314 39.520779, -120.608638 39.52166, -120.603511 39.521577, -120.599894 39.522052, -120.597953 39.521258, -120.596184 39.520992, -120.595085 39.521869, -120.592807 39.522134, -120.590645 39.522749, -120.588239 39.523491, -120.586 39.522972, -120.584604 39.5221, -120.582979 39.522355, -120.581483 39.522909, -120.57937 39.522964, -120.576525 39.522599, -120.575454 39.522308, -120.575166 39.521899, -120.57551 39.522028, -120.575853 39.521661, -120.575724 39.521388, -120.572816 39.520323, -120.570535 39.518798, -120.56775 39.515749, -120.562234 39.51612, -120.559449 39.515426, -120.557066 39.514151, -120.55602 39.511926, -120.55637 39.507407, -120.551228 39.504042, -120.55096 39.499675, -120.549491 39.495553, -120.544453 39.491912, -120.539885 39.488257, -120.536378 39.484557, -120.534565 39.481399, -120.534737 39.477851, -120.534278 39.475186, -120.53479 39.471293, -120.535033 39.467834, -120.534285 39.465358, -120.533591 39.463767, -120.531401 39.462423, -120.530295 39.461832, -120.528403 39.460576, -120.526106 39.459815, -120.52429 39.458713, -120.523145 39.459139, -120.521796 39.458349, -120.522017 39.457705, -120.520773 39.457008, -120.519796 39.457239, -120.51895 39.457248, -120.518172 39.456047, -120.515691 39.455075, -120.513266 39.454865, -120.510564 39.455276, -120.508626 39.453613, -120.507619 39.451988, -120.506483 39.449166, -120.505933 39.447542, -120.49551 39.446143, -120.480197 39.44619, -120.447437 39.446249, -120.413916 39.446117, -120.382763 39.446146, -120.312284 39.446162, -120.251033 39.446153, -120.200023 39.445547, -120.157239 39.445303, -120.121257 39.445233, -120.096007 39.445098, -120.070641 39.445122, -120.035202 39.445119, -120.009353 39.445113, -120.003117296548 39.4450437274505, -120.00443 39.374908, -120.00471 39.330488, -120.005315576074 39.3164525335553, -120.010253 39.316328, -120.036657 39.316334, -120.152229 39.316291, -120.20429 39.316227, -120.322378 39.316427, -120.5546 39.315596, -120.645795 39.315155, -120.671433 39.310371, -120.679173 39.306449, -120.727893 39.288081, -120.756595 39.264235, -120.804249 39.233266, -120.816647 39.229928, -120.857909 39.206235, -120.868849 39.180737, -120.908996 39.170173, -120.911243 39.164035, -120.94749 39.143395, -120.959177 39.13129, -120.979315 39.110402, -120.989387 39.111229, -120.991777 39.075812, -121.002884 39.062685, -121.008303 39.052055, -121.014543 39.047499, -121.02901 39.038427, -121.038059 39.015959, -121.065436 39.006533, -121.089731 39.014432, -121.104247 39.01185, -121.125099 39.032451, -121.139442 39.037545, -121.18773 39.01249, -121.217431 39.012475, -121.232735 39.024556, -121.279533 39.034618, -121.279749 39.109845, -121.27969 39.143288))",99417,91597,Nevada ,17.32,17,7820,0.0786585795185934,0.099417,0.265625
2,06071,"POLYGON ((-117.802539 33.975551, -117.79111 33.994677, -117.77975 34.004804, -117.769999 34.004718, -117.767227 34.013567, -117.767654 34.019386, -117.767657 34.023508, -117.746005 34.020119, -117.745417 34.020024, -117.730125 34.021371, -117.728026 34.033534, -117.724664 34.044865, -117.723355 34.048498, -117.722025 34.052178, -117.719392 34.05948, -117.719301 34.059736, -117.718065 34.063174, -117.716721 34.066895, -117.71354 34.07426, -117.712824 34.075892, -117.71117 34.079536, -117.710092 34.081981, -117.7049 34.093953, -117.704356 34.09529, -117.699629 34.106825, -117.693563 34.121627, -117.689171 34.132318, -117.686799 34.138122, -117.683264 34.150488, -117.677706 34.165173, -117.677155 34.167377, -117.646374 34.28917, -117.650459 34.339025, -117.655213 34.396953, -117.655235 34.397222, -117.659673 34.451605, -117.660052 34.498629, -117.660401 34.557892, -117.667121 34.557906, -117.667244 34.734334, -117.667459 34.822528, -117.632151 34.822271, -117.632616 34.983245, -117.632248 34.990858, -117.632818 35.057382, -117.63088 35.097604, -117.630973 35.247365, -117.631295 35.419566, -117.633691 35.439319, -117.633662 35.45141, -117.629994 35.457509, -117.630076 35.564254, -117.634819 35.593281, -117.63439 35.62251, -117.634346 35.651571, -117.616518 35.651611, -117.616518 35.680687, -117.652184 35.680771, -117.652136 35.709858, -117.634315 35.70983, -117.634283 35.79726, -116.935721 35.795395, -116.500818 35.794964, -115.735891 35.79362, -115.735745 35.809097, -115.648020311818 35.8096294219517, -115.647683 35.809358, -115.647202 35.808995, -115.627386 35.793846, -115.625838 35.792013, -115.500832 35.693382, -115.412908 35.624981, -115.406079 35.618613, -115.404537 35.617605, -115.393996 35.609344, -115.391535 35.607271, -115.391516320532 35.6072563052808, -115.303743 35.538207, -115.271342 35.51266, -115.160599 35.424313, -115.160068 35.424129, -115.146788 35.413662, -115.145813 35.413182, -115.125816 35.39694, -115.102881 35.379371, -115.098018 35.37499, -115.043812 35.332012, -114.948176276203 35.2548057045316, -114.942216 35.249994, -114.92548 35.237054, -114.925381 35.237039, -114.849298130064 35.1758729267589, -114.849277112757 35.1758560301023, -114.80503 35.140284, -114.804249 35.139689, -114.633487 35.001857, -114.629928 34.99474, -114.62919 34.991887, -114.629015 34.986148, -114.629907 34.980791, -114.634607 34.96906, -114.635237 34.965149, -114.634953 34.958918, -114.631681 34.95131, -114.629811 34.94481, -114.629769 34.94304, -114.629753 34.938684, -114.632196 34.930628, -114.633253 34.924608, -114.633237 34.92123, -114.630552 34.911852, -114.63062508738 34.9108200061884, -114.630877 34.907263, -114.635425 34.895192, -114.636725 34.889107, -114.636768 34.885705, -114.635176 34.875003, -114.634382 34.87289, -114.630682 34.866352, -114.630314500681 34.8659915312926, -114.623939 34.859738, -114.619878 34.856873, -114.604255 34.849573, -114.600653 34.847361, -114.592339 34.841153, -114.586842 34.835672, -114.581126 34.826115, -114.576452 34.8153, -114.574569 34.805746, -114.57101 34.794294, -114.565923421575 34.7858793495056, -114.558653 34.773852, -114.552682 34.766871, -114.546884 34.761802, -114.540306 34.757109, -114.529615 34.750822, -114.525611 34.747005, -114.522619 34.74373, -114.521048 34.741173, -114.516619 34.736745, -114.510292 34.733582, -114.503361 34.731247, -114.495858 34.727956, -114.492017 34.725702, -114.490971 34.724848, -114.486768 34.7191, -114.484186953974 34.7174572237175, -114.481954 34.716036, -114.477297 34.714514, -114.473682 34.713964, -114.47162 34.712966, -114.470477 34.711368, -114.46862 34.707573, -114.46809 34.701786, -114.465246 34.691202, -114.462178 34.6858, -114.456567 34.677956, -114.455473 34.675768, -114.45491 34.673092, -114.454305 34.671234, -114.452628 34.668546, -114.451971 34.666795, -114.451753 34.665044, -114.451785 34.663891, -114.452628 34.659573, -114.451971 34.657166, -114.451753 34.654321, -114.449549 34.651423, -114.444276 34.646542, -114.441465 34.64253, -114.440294 34.63824, -114.441525 34.631529, -114.441398 34.630171, -114.438739 34.621455, -114.428648 34.614641, -114.424202 34.610453, -114.424326 34.602338, -114.425338 34.600842, -114.427502 34.599227, -114.43009 34.596874, -114.429747 34.595846, -114.429747 34.591734, -114.422382 34.580711, -114.405228 34.569637, -114.389603 34.542982, -114.380838 34.529724, -114.380328787431 34.5271530120249, -114.378223 34.516521, -114.378124 34.507288, -114.379696094118 34.5034292235294, -114.381402 34.499242, -114.382358 34.495757, -114.383038 34.488903, -114.381555 34.477883, -114.38168420436 34.4762520161892, -114.381701 34.47604, -114.383525 34.470405, -114.387187 34.462021, -114.387407 34.460492, -114.386699 34.457911, -114.378852 34.450376, -114.375789 34.447798, -114.373719 34.446938, -114.363404 34.447773, -114.356025 34.449744, -114.342615 34.451442, -114.339627 34.451435, -114.335372 34.450038, -114.332991 34.448082, -114.330669 34.445295, -114.326487292293 34.4378841921586, -114.32613 34.437251, -114.319054 34.435831, -114.315737053821 34.434317091741, -114.312251 34.432726, -114.301016 34.426807, -114.294836 34.421389, -114.292226 34.417606, -114.291751 34.411104, -114.290219 34.408291, -114.288663 34.406623, -114.286802 34.40534, -114.280108 34.403147, -114.267521 34.402486, -114.264317 34.401329, -114.252739 34.3901, -114.248649 34.388113, -114.245261 34.385659, -114.234275 34.376662, -114.229686 34.368908, -114.226107 34.365916, -114.213774 34.36246, -114.199482 34.361373, -114.191094 34.356125, -114.185556 34.354386, -114.181145 34.352186, -114.176909 34.349306, -114.172845 34.344979, -114.168807 34.339513, -114.157206 34.317862, -114.14093 34.305919, -114.138282 34.30323, -114.138167 34.300936, -114.139534 34.295844, -114.138365 34.288564, -114.13605 34.280833, -114.137045 34.277018, -114.136671 34.274377, -114.134768 34.268965, -114.134427 34.266387, -114.134612 34.263518, -114.136185 34.261296, -114.139055 34.259538, -114.144779 34.259623, -114.147159 34.259564, -114.153346 34.258289, -114.156853 34.258415, -114.159697 34.258242, -114.161826 34.257038, -114.163122 34.255187, -114.163867 34.253349, -114.164476 34.251667, -114.166536 34.249647, -114.173119 34.247226, -114.174322 34.245468, -114.175948 34.242695, -114.176403 34.241512, -114.17805 34.239969, -114.190876 34.230858, -114.208253 34.215505, -114.211761 34.211539, -114.215454 34.208956, -114.223384 34.205136, -114.225194 34.203642, -114.225861 34.201774, -114.224941 34.193896, -114.227034 34.188866, -114.229023580323 34.1874278028101, -114.229715 34.186928, -114.240712 34.183232, -114.244191 34.179625, -114.254141 34.173831, -114.268267 34.17021, -114.275267 34.17215, -114.287294 34.170529, -114.292806 34.166725, -114.299024281793 34.1596896872648, -114.302188 34.1561102825773, -114.312206 34.144776, -114.320777 34.138635, -114.324576 34.136759, -114.336112 34.134035, -114.348052 34.134458, -114.353031 34.133121, -114.356373 34.130429, -114.360402 34.123577, -114.366521 34.118575, -114.369297 34.117517, -114.379234 34.115988, -114.390565 34.110084, -114.401352 34.111652, -114.405941 34.11154, -114.411681 34.110031, -114.415908 34.107636, -114.420499 34.103466, -114.426168 34.097042, -114.428026 34.092787, -114.43338 34.088413, -114.434181 34.087379, -114.435429 34.079727, -114.450152 34.079764, -114.829523 34.079599, -115.136087 34.079734, -115.192442 34.077761, -115.316065 34.077843, -115.316212 34.03411, -116.046447 34.034297, -116.300598 34.034401, -116.300631 34.032544, -116.457775 34.032881, -116.512252 34.032878, -116.591476 34.032618, -116.603337 34.032582, -116.615603 34.03331, -116.719663 34.033824, -116.873836 34.033859, -116.877125 34.034012, -116.905042 34.034092, -116.906145 34.034101, -116.929558 34.034113, -116.929357 34.004914, -116.933645 34.004914, -116.963278 34.004815, -116.987228 34.004712, -117.001361 34.004314, -117.021278 34.004594, -117.025765 34.004679, -117.038866 34.004691, -117.054094 34.004114, -117.064855 34.003941, -117.066029 34.003927, -117.086522 34.00382, -117.098988 34.004211, -117.103898 34.004375, -117.106737 34.004286, -117.121323 34.003484, -117.160766 34.004186, -117.160853 34.004172, -117.161226 34.004138, -117.161309 34.004124, -117.161524 34.004126, -117.167729 34.004147, -117.190871 34.004056, -117.191514 34.004056, -117.212268 34.004103, -117.225369 34.005347, -117.225533 34.017966, -117.270602 34.018715, -117.28267 34.01841, -117.296066 34.018252, -117.304895 34.019301, -117.313693 34.019315, -117.339583 34.019329, -117.339989 34.019359, -117.359386 34.019345, -117.360005 34.019326, -117.362575 34.019323, -117.370135 34.01936, -117.375416 34.019399, -117.375344 34.033875, -117.401494 34.034018, -117.414178 34.034306, -117.433242 34.034236, -117.465489 34.033574, -117.471238 34.033554, -117.481194 34.033524, -117.506891 34.033485, -117.524313 34.033469, -117.550237 34.033472, -117.558312 34.033451, -117.558269 34.018906, -117.558429 33.997112, -117.558377 33.98842, -117.593236 33.977393, -117.599802 33.975312, -117.610977 33.968734, -117.610925 33.945999, -117.610947 33.925114, -117.643387 33.925108, -117.655375 33.924343, -117.654885 33.888815, -117.675478 33.888119, -117.668816 33.880549, -117.673019 33.871039, -117.675794 33.87395, -117.679303 33.877621, -117.710285 33.896668, -117.732545 33.910334, -117.735464 33.913251, -117.737752 33.914732, -117.748097 33.921432, -117.768225 33.935767, -117.783252 33.946261, -117.793585 33.957895, -117.793667 33.968135, -117.802539 33.975551))",2162532,1212480,San Bernardino ,16.195,359,950052,0.4393239036462813,2.162532,5.609375
3,06037,"MULTIPOLYGON (((-118.603375 33.478098, -118.598783 33.477939, -118.585936 33.473819, -118.54453 33.474119, -118.530702 33.468071, -118.500212 33.449592, -118.499669 33.447879, -118.48557 33.446213, -118.477646 33.448392, -118.445812 33.428907, -118.423576 33.427258, -118.382037 33.409883, -118.370323 33.409285, -118.368301 33.40711, -118.365094 33.388374, -118.332295848022 33.3564169090637, -118.32446 33.348782, -118.316083 33.342928, -118.315345651128 33.3420320017876, -118.310213 33.335795, -118.303174 33.320264, -118.305084 33.310323, -118.316787 33.301137, -118.325244 33.299075, -118.343249 33.305234, -118.360332 33.31533, -118.374768 33.320065, -118.402941 33.320901, -118.440047 33.318638, -118.456309 33.32182, -118.465368 33.326056, -118.481886 33.344123, -118.48877 33.356649, -118.482609 33.369914, -118.478465 33.38632, -118.484949 33.412131, -118.48875 33.419826, -118.503952 33.424234, -118.515914 33.422417, -118.516267 33.425075, -118.52323 33.430733, -118.53738 33.434608, -118.558715 33.433419, -118.563442 33.434381, -118.570927 33.439351, -118.575901 33.448261, -118.593969 33.467198, -118.601185 33.469853, -118.60403 33.47654, -118.603375 33.478098)), ((-118.605534 33.030999, -118.594033 33.035951, -118.57516 33.033961, -118.569013 33.029151, -118.564445 33.024914, -118.564527 33.018637, -118.559171 33.006291, -118.540069 32.980933, -118.529228 32.970921, -118.496811 32.933847, -118.485288 32.923545, -118.479039 32.920363, -118.460623 32.90951, -118.446771 32.895424, -118.369984 32.839273, -118.353504 32.821962, -118.356541 32.817311, -118.36053 32.819921, -118.379968 32.824545, -118.387375 32.825327, -118.394565 32.823978, -118.401268 32.820338, -118.425634 32.800595, -118.42943 32.805429, -118.428372 32.806872, -118.44492 32.820593, -118.476074 32.841754, -118.487908 32.84459, -118.496298 32.851572, -118.506902 32.868503, -118.508095 32.871321, -118.507193 32.876264, -118.524641 32.893175, -118.524531 32.895488, -118.535823 32.90628, -118.551134 32.945155, -118.560887 32.957891, -118.573522 32.969183, -118.586928 33.008281, -118.596037 33.015357, -118.606559 33.01469, -118.605534 33.030999)), ((-118.940965 34.07483, -118.892195 34.104817, -118.856473 34.126765, -118.833456 34.140882, -118.81488 34.152266, -118.788749 34.168213, -118.758599 34.168073, -118.758468 34.168073, -118.728689 34.167892, -118.711994 34.168619, -118.703392 34.168591, -118.693834 34.168557, -118.668152 34.168195, -118.668153 34.17675, -118.668162 34.184141, -118.667977 34.199159, -118.667805 34.20677, -118.667773 34.222294, -118.667773 34.223426, -118.667742 34.236694, -118.667714 34.240345, -118.632494 34.240391, -118.632537 34.241948, -118.632602 34.25493, -118.633281 34.268322, -118.633461 34.269522, -118.633494 34.269812, -118.636789 34.291804, -118.652285 34.323392, -118.670593 34.360692, -118.6929 34.406088, -118.726568 34.474507, -118.820915 34.665851, -118.880405 34.788655, -118.894634 34.817972, -118.881681 34.817848, -118.883317 34.809373, -118.867158 34.8032, -118.865693 34.803209, -118.854114 34.803279, -118.854009 34.817758, -118.587596 34.818263, -118.326281 34.819726, -118.220048 34.820138, -118.140075 34.820851, -117.916747 34.82255, -117.774368 34.823301, -117.667459 34.822528, -117.667244 34.734334, -117.667121 34.557906, -117.660401 34.557892, -117.660052 34.498629, -117.659673 34.451605, -117.655235 34.397222, -117.655213 34.396953, -117.650459 34.339025, -117.646374 34.28917, -117.677155 34.167377, -117.677706 34.165173, -117.683264 34.150488, -117.686799 34.138122, -117.689171 34.132318, -117.693563 34.121627, -117.699629 34.106825, -117.704356 34.09529, -117.7049 34.093953, -117.710092 34.081981, -117.71117 34.079536, -117.712824 34.075892, -117.71354 34.07426, -117.716721 34.066895, -117.718065 34.063174, -117.719301 34.059736, -117.719392 34.05948, -117.722025 34.052178, -117.723355 34.048498, -117.724664 34.044865, -117.728026 34.033534, -117.730125 34.021371, -117.745417 34.020024, -117.746005 34.020119, -117.767657 34.023508, -117.767654 34.019386, -117.767227 34.013567, -117.769999 34.004718, -117.77975 34.004804, -117.79111 33.994677, -117.802539 33.975551, -117.793667 33.968135, -117.793585 33.957895, -117.783252 33.946261, -117.868369 33.945941, -117.900853 33.946053, -117.915587 33.947003, -117.91999 33.946081, -117.92484 33.946082, -117.931623 33.94608, -117.950456 33.946072, -117.964777 33.946054, -117.966691 33.946058, -117.976514 33.939918, -117.976514 33.939844, -117.976536 33.928166, -117.97653 33.928034, -117.976563 33.917418, -117.976571 33.911205, -117.976575 33.906406, -117.985403 33.902586, -117.985327 33.895603, -117.999234 33.888182, -117.999393 33.888175, -118.002793 33.882665, -118.002754 33.880894, -118.011474 33.880846, -118.011383 33.873431, -118.028782 33.873322, -118.028717 33.866242, -118.037598 33.866013, -118.046188 33.858688, -118.05038 33.8507, -118.054687 33.846218, -118.05892 33.846196, -118.05904 33.846195, -118.059037 33.84538, -118.059005 33.838852, -118.06123 33.833314, -118.063322 33.831526, -118.063268 33.824107, -118.067447 33.817538, -118.068758 33.817362, -118.081525 33.806145, -118.08424 33.803416, -118.087263 33.795243, -118.093029 33.786121, -118.093277 33.785728, -118.097057 33.774192, -118.092045 33.759675, -118.105849 33.750665, -118.113046 33.74709, -118.114635 33.744606, -118.115658466483 33.7429181141995, -118.13259668959 33.7531557668481, -118.132698 33.753217, -118.146606479717 33.7572972498137, -118.1569 33.760317, -118.166715852605 33.7620585222363, -118.1755 33.763617, -118.176243123949 33.763541028784, -118.180831 33.763072, -118.181603573899 33.7615140321984, -118.183350651295 33.7579908866028, -118.187701 33.749218, -118.1837 33.736118, -118.183342 33.723186, -118.184995363543 33.7230748711602, -118.21215969111 33.7212490535894, -118.21222 33.721245, -118.231395261606 33.7140217280186, -118.258687 33.703741, -118.263499471034 33.7046114593685, -118.277208 33.707091, -118.278140219299 33.7071485374597, -118.292842 33.7080559453156, -118.294675289593 33.708169097689, -118.297104 33.708319, -118.312310144017 33.7117224347512, -118.317205 33.712818, -118.32280902508 33.7157319436011, -118.333295024316 33.721184383577, -118.354705 33.732317, -118.360505 33.736817, -118.372120577737 33.7389977949712, -118.385006 33.741417, -118.396606 33.735917, -118.403576877655 33.7388132194872, -118.411211 33.741985, -118.414216321446 33.7477051774215, -118.421526841378 33.7616196527269, -118.428407 33.774715, -118.423407 33.782015, -118.420238496474 33.7851490632705, -118.41288684009 33.7924208103456, -118.411527937161 33.7937649425912, -118.405007 33.800215, -118.394451746615 33.8042595363436, -118.394307 33.804315, -118.391558757766 33.8152098174281, -118.391507 33.815415, -118.391822471987 33.8288225594489, -118.392051940698 33.8385749796855, -118.392107 33.840915, -118.397626859713 33.8524359420863, -118.402127589272 33.861829775862, -118.409412630525 33.8770349699673, -118.412694383995 33.883884580943, -118.412708 33.883913, -118.422017845132 33.9015907979799, -118.423674490672 33.9047364835165, -118.429777095927 33.916324283456, -118.44241 33.940312, -118.448667472236 33.9502130462569, -118.456349979332 33.962368890544, -118.460611 33.969111, -118.46819371543 33.9782995122916, -118.472630481175 33.9836758549694, -118.476066239232 33.9878392058725, -118.482728588095 33.9959124449355, -118.484212 33.99771, -118.486880612365 34.0002635525772, -118.492697698838 34.0058298297738, -118.502813 34.015509, -118.502825537466 34.0155180084182, -118.509618879472 34.0203991594915, -118.516877737351 34.0256147929591, -118.519514 34.027509, -118.519726744824 34.0276081475071, -118.536114307181 34.0352454000966, -118.543115 34.038508, -118.554300534802 34.0398492364089, -118.567141033616 34.0413889164351, -118.569235 34.04164, -118.603572 34.039048, -118.609652 34.036424, -118.636439799609 34.0375478774646, -118.668358 34.038887, -118.67543 34.037479, -118.679366 34.033255, -118.706215 34.029383, -118.714305058078 34.0304214548878, -118.732391 34.032743, -118.744952 34.032103, -118.749891861715 34.0307473975025, -118.783433 34.021543, -118.787094 34.019545, -118.805114 34.001239, -118.821555897815 34.0139411524569, -118.821579 34.013959, -118.84038 34.027527, -118.842821382313 34.0286709756819, -118.854653 34.034215, -118.896159 34.039207, -118.928048 34.045847, -118.938081 34.043383, -118.944887329171 34.0453397020464, -118.940965 34.07483)))",10040682,4795186,Los Angeles ,15.035,1535,5245496,0.5224242735702614,10.040682,23.984375
